strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
double_ring_optical_clear_probe,10,14,14,14,1.0,True,608.7403619096656,8522.365066735318,6275.365066735316,31376.825333676577,1835.0,367,331,0.9019073569482289,36,0,339,15,15,14,10,10,2121.3329604831906,5051.527889008138,892.7785526335092,8522.365066735318,78,1.011787530995207,,,,339.0,45.0,28.0,1.8189894035458565e-12,False,0.0,,,
double_ring_optical_clear_probe,11,13,13,13,1.0,True,519.5192103853672,6753.749735009773,4693.749735009772,23468.748675048853,1680.0,336,302,0.8988095238095238,34,0,312,14,14,13,5,5,1940.5526110059436,5839.2102134717115,709.2315478944394,6753.749735009773,60,0.8225719399924856,,,,312.0,42.0,26.0,9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,12,13,13,13,1.0,True,499.4779907480974,6493.213879725266,4571.213879725266,22856.06939862633,1560.0,312,280,0.8974358974358975,32,0,288,16,16,13,3,3,1874.6188763288117,5589.802866371775,746.4951997417475,6000.567707865843,60,0.7013237350038253,,,,288.0,48.0,26.0,0.0,False,492.6461718594237,,,
double_ring_optical_clear_probe,13,12,12,12,1.0,True,677.0079860559127,8124.095832670953,5834.095832670953,29170.47916335477,1870.0,374,341,0.9117647058823529,33,0,348,16,16,12,6,6,2160.699884873161,6095.529779781699,742.128304684353,8124.095832670953,60,0.9376474220043747,,,,348.0,48.0,24.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,14,10,10,10,1.0,True,647.4427922063772,6474.427922063773,4118.427922063772,20592.139610318867,1940.0,388,363,0.9355670103092784,25,0,363,11,11,10,4,4,2119.9079583192242,5678.437866808582,682.693197043539,6020.659582205284,59,0.6495634099992458,,,,363.0,33.0,20.0,9.094947017729282e-13,False,453.7683398584886,,,
double_ring_optical_clear_probe,15,11,11,11,1.0,True,722.7421378934974,7950.163516828472,5516.163516828471,27580.817584142347,1995.0,399,371,0.9298245614035088,28,0,372,15,15,11,7,7,2108.090506070523,7196.293401585675,981.8741697630792,7950.163516828472,78,0.8926506690040696,,,,372.0,45.0,22.0,9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,16,12,12,12,1.0,True,654.7426181067948,7856.911417281537,5584.911417281537,27924.557086407687,1865.0,373,339,0.9088471849865952,34,0,347,12,12,12,9,9,1743.9832417190648,6657.396722464201,783.6259531141109,7856.911417281537,59,1.0739174789923709,,,,347.0,36.0,24.0,0.0,False,0.0,,,
double_ring_optical_clear_probe,17,14,14,14,1.0,True,571.1537448094907,7996.1524273328705,5781.15242733287,28905.762136664347,1810.0,362,326,0.9005524861878453,36,0,335,14,14,14,9,9,2064.8715367532654,5404.782089942966,718.7138478554017,7996.1524273328705,59,1.1758516739937477,,,,335.0,42.0,28.0,9.094947017729282e-13,False,0.0,,,
double_ring_optical_clear_probe,18,11,11,11,1.0,True,608.0235066647251,6688.258573311976,4492.258573311976,22461.29286655988,1805.0,361,329,0.9113573407202216,32,0,336,11,11,11,7,7,1568.6558914150016,5932.4498564961505,953.3973795727406,6508.527216058828,79,1.213255744005437,,,,336.0,33.0,22.0,0.0,False,179.7313572531475,,,
double_ring_optical_clear_probe,19,15,15,15,1.0,True,477.02082201121436,7155.312330168215,5187.312330168215,25936.56165084106,1600.0,320,279,0.871875,41,0,293,15,15,15,7,7,1710.3569202791448,4685.27210259826,742.8836411755319,7155.312330168215,60,1.3286386859981576,,,,293.0,45.0,30.0,0.0,False,0.0,,,
