strategy,seed,emitter_count,directional_count,cleared_count,clear_rate,all_cleared,average_localize_clear_time_s,virtual_time_s,movement_time_s,movement_distance_m,measure_time_s,measure_count,no_signal_count,no_signal_rate,direction_count,near_count,channel_switch_count,optical_count,clear_attempt_count,clear_success_count,directional_loss_count,directional_reacquisition_count,mean_first_seen_time_s,max_first_seen_time_s,first_clear_time_s,last_clear_time_s,measurements_before_first_clear,wall_time_s,local_check_count,local_detour_distance_m,main_skeleton_distance_m,switch_time_s,optical_time_s,successful_clear_time_s,cost_accounting_residual_s,all_cleared_within_6000,post_last_clear_time_s,seen16_time_s,post_seen16_time_s,unseen_measures_after_seen16
adaptive_double_ring_clear_probe,52,12,6,12,1.0,True,622.6902908921278,7472.283490705533,5487.283490705536,27436.417453527672,1615.0,323,293,0.9071207430340558,30,0,298,16,16,12,3,3,1496.5014412428989,5896.828006104511,738.0409877775386,7472.283490705533,58,0.8185369520069798,,,,298.0,48.0,24.0,-2.7284841053187847e-12,False,0.0,,,
adaptive_double_ring_clear_probe,53,14,6,14,1.0,True,539.2958213840166,7550.141499376232,5684.141499376237,28420.70749688118,1490.0,298,266,0.8926174496644296,32,0,270,26,26,14,4,4,1480.5913215862918,6034.231005141092,712.4734213625578,7550.141499376232,57,0.8273407879896695,,,,270.0,78.0,28.0,-5.4569682106375694e-12,False,0.0,,,
adaptive_double_ring_clear_probe,54,11,8,11,1.0,True,602.6553742851164,6629.209117136281,4566.2091171362845,22831.04558568143,1660.0,332,306,0.9216867469879518,26,0,306,25,25,11,5,5,1079.9585855420555,4391.685101145444,960.0036390297682,6629.209117136281,74,0.9298187090025749,,,,306.0,75.0,22.0,-3.637978807091713e-12,False,0.0,,,
adaptive_double_ring_clear_probe,55,10,5,10,1.0,True,633.8367027075903,6338.367027075903,4321.367027075903,21606.835135379515,1660.0,332,310,0.9337349397590361,22,0,307,10,10,10,3,3,1091.9405741487885,2227.7145938939307,744.116142850753,6338.367027075903,58,0.6694498319993727,,,,307.0,30.0,20.0,0.0,False,0.0,,,
adaptive_double_ring_clear_probe,56,16,10,16,1.0,True,409.35554979562056,6549.688796729929,5020.688796729931,25103.443983649646,1190.0,238,199,0.8361344537815126,39,0,214,31,31,16,4,4,1373.7087096497628,5612.369684080387,676.7220411231028,6549.688796729929,57,1.0888070719956886,,,,214.0,93.0,32.0,-1.8189894035458565e-12,False,0.0,5612.369684080387,937.3191126495421,0
adaptive_double_ring_clear_probe,57,10,5,10,1.0,True,713.1738952169886,7131.738952169886,4966.738952169889,24833.694760849445,1735.0,347,321,0.9250720461095101,26,0,320,30,30,10,4,4,1326.987893082746,6150.5132362761,789.5741775766351,7131.738952169886,57,0.8232248510030331,,,,320.0,90.0,20.0,-2.7284841053187847e-12,False,0.0,,,
adaptive_double_ring_clear_probe,58,14,10,14,1.0,True,459.7269765627437,6436.177671878411,4788.177671878414,23940.888359392055,1310.0,262,231,0.8816793893129771,31,0,238,24,24,14,5,5,1047.5258292939893,4943.28217736498,731.8116241597863,5538.408748344751,57,0.7749701749999076,,,,238.0,72.0,28.0,-2.7284841053187847e-12,False,897.7689235336602,,,
adaptive_double_ring_clear_probe,59,11,5,11,1.0,True,600.2104151749273,6602.314566924201,4565.314566924199,22826.572834620994,1670.0,334,306,0.9161676646706587,28,0,309,12,12,11,4,4,815.838771241779,2837.4419416533833,654.2308105913579,6602.314566924201,58,0.9400521259958623,,,,309.0,36.0,22.0,1.8189894035458565e-12,False,0.0,,,
adaptive_double_ring_clear_probe,60,12,5,12,1.0,True,538.0413699759628,6456.496439711554,4526.496439711559,22632.482198557787,1555.0,311,282,0.9067524115755627,29,0,288,21,21,12,3,3,1057.3783319206395,3750.5893055655015,494.0520192732155,5537.534513004829,40,0.970314073987538,,,,288.0,63.0,24.0,-5.4569682106375694e-12,False,918.9619267067246,,,
adaptive_double_ring_clear_probe,61,13,9,13,1.0,True,468.82315389852073,6094.7010006807695,4371.7010006807695,21858.50500340387,1385.0,277,247,0.8916967509025271,30,0,252,20,20,13,3,3,1043.1446572385084,3415.9508924430543,669.799485882314,5972.869354746209,57,0.6997054940002272,,,,252.0,60.0,26.0,0.0,False,121.83164593456058,,,
adaptive_double_ring_clear_probe,62,14,7,14,1.0,True,482.5033051224993,6755.04627171499,5022.0462717149885,25110.23135857494,1385.0,277,247,0.8916967509025271,30,0,254,22,22,14,3,3,1243.9194577204514,5152.184554050713,538.8095213931217,6755.04627171499,40,1.0517342709936202,,,,254.0,66.0,28.0,1.8189894035458565e-12,False,0.0,,,
adaptive_double_ring_clear_probe,63,13,7,13,1.0,True,509.31109990732233,6621.04429879519,4828.044298795195,24140.221493975983,1420.0,284,253,0.8908450704225352,31,0,257,30,30,13,3,3,1504.8000928364759,5861.103287809978,707.4071883860566,6621.04429879519,58,0.671823997006868,,,,257.0,90.0,26.0,-4.547473508864641e-12,False,0.0,,,
adaptive_double_ring_clear_probe,64,13,5,13,1.0,True,471.0005008168416,6123.006510618941,4492.006510618941,22460.03255309471,1315.0,263,233,0.8859315589353612,30,0,239,17,17,13,4,4,308.3144594067629,2038.1070705286543,534.1782128681965,4849.477527891377,40,0.9450778350001201,,,,239.0,51.0,26.0,0.0,False,1273.5289827275647,,,
adaptive_double_ring_clear_probe,65,13,5,13,1.0,True,504.6229909998485,6560.098882998031,4768.098882998034,23840.49441499017,1435.0,287,259,0.9024390243902439,28,0,262,23,23,13,2,2,1061.0105817184738,3624.1459430630316,529.6403740407291,6560.098882998031,40,0.9429584959871136,,,,262.0,69.0,26.0,-3.637978807091713e-12,False,0.0,,,
adaptive_double_ring_clear_probe,66,10,7,10,1.0,True,660.7524562442217,6607.524562442217,4517.524562442219,22587.62281221109,1705.0,341,318,0.9325513196480938,23,0,317,16,16,10,2,2,1389.988879394186,3530.6505641984154,540.1406730570181,6607.524562442217,40,0.6483142079960089,,,,317.0,48.0,20.0,-1.8189894035458565e-12,False,0.0,,,
adaptive_double_ring_clear_probe,67,10,6,10,1.0,True,758.208937473954,7582.08937473954,5274.089374739544,26370.446873697707,1890.0,378,355,0.9391534391534392,23,0,350,16,16,10,5,5,1299.1730153195815,2799.5688463024026,1551.0623078554288,7582.08937473954,129,0.8762309059966356,,,,350.0,48.0,20.0,-3.637978807091713e-12,False,0.0,,,
adaptive_double_ring_clear_probe,68,15,7,15,1.0,True,450.23703525506613,6753.555528825992,5137.5555288259975,25687.777644129994,1275.0,255,217,0.8509803921568627,38,0,227,28,28,15,5,5,924.6993381098317,4991.675453037548,794.2482293505116,6753.555528825992,59,1.165779222996207,,,,227.0,84.0,30.0,-5.4569682106375694e-12,False,0.0,,,
